biomass,RA,time,yield_factor
0.1846615980889999,0.016667152644,48.0,1.0
0.1846615980889999,0.016667152644,48.1,1.0
0.1846615980889999,0.016667152644,48.2,1.0
0.1846615980889999,0.016667152644,48.3,1.0
0.1846615980889999,0.016667152644,48.400000000000006,1.0
0.1846615980889999,0.016667152644,48.5,1.0
0.1846615980889999,0.016667152644,48.6,1.0
0.1846615980889999,0.016667152644,48.7,1.0
0.1846615980889999,0.016667152644,48.8,1.0
0.1846615980889999,0.016667152644,48.900000000000006,1.0
0.1846615980889999,0.016667152644,49.0,1.0
0.1846615980889999,0.016667152644,49.1,1.0
0.1846615980889999,0.016667152644,49.2,1.0
0.1846615980889999,0.016667152644,49.3,1.0
0.1846615980889999,0.016667152644,49.400000000000006,1.0
0.1846615980889999,0.016667152644,49.5,1.0
0.1846615980889999,0.016667152644,49.6,1.0
0.1846615980889999,0.016667152644,49.7,1.0
0.1846615980889999,0.016667152644,49.8,1.0
0.1846615980889999,0.016667152644,49.900000000000006,1.0
0.1846615980889999,0.016667152644,50.0,1.0
0.1846615980889999,0.016667152644,50.1,1.0
0.1846615980889999,0.016667152644,50.2,1.0
0.1846615980889999,0.016667152644,50.3,1.0
0.1846615980889999,0.016667152644,50.400000000000006,1.0
0.1846615980889999,0.016667152644,50.5,1.0
0.1846615980889999,0.016667152644,50.6,1.0
0.1846615980889999,0.016667152644,50.7,1.0
0.1846615980889999,0.016667152644,50.8,1.0
0.1846615980889999,0.016667152644,50.900000000000006,1.0
0.1846615980889999,0.016667152644,51.0,1.0
0.1846615980889999,0.016667152644,51.1,1.0
0.1846615980889999,0.016667152644,51.2,1.0
0.1846615980889999,0.016667152644,51.3,1.0
0.1846615980889999,0.016667152644,51.400000000000006,1.0
0.1846615980889999,0.016667152644,51.5,1.0
0.1846615980889999,0.016667152644,51.6,1.0
0.1846615980889999,0.016667152644,51.7,1.0
0.1846615980889999,0.016667152644,51.8,1.0
0.1846615980889999,0.016667152644,51.900000000000006,1.0
0.1846615980889999,0.016667152644,52.0,1.0
0.1846615980889999,0.016667152644,52.1,1.0
0.1846615980889999,0.016667152644,52.2,1.0
0.1846615980889999,0.016667152644,52.3,1.0
0.1846615980889999,0.016667152644,52.400000000000006,1.0
0.1846615980889999,0.016667152644,52.5,1.0
0.1846615980889999,0.016667152644,52.6,1.0
0.1846615980889999,0.016667152644,52.7,1.0
0.1846615980889999,0.016667152644,52.8,1.0
0.1846615980889999,0.016667152644,52.900000000000006,1.0
0.1846615980889999,0.016667152644,53.0,1.0
0.1846615980889999,0.016667152644,53.1,1.0
0.1846615980889999,0.016667152644,53.2,1.0
0.1846615980889999,0.016667152644,53.3,1.0
0.1846615980889999,0.016667152644,53.400000000000006,1.0
0.1846615980889999,0.016667152644,53.5,1.0
0.1846615980889999,0.016667152644,53.6,1.0
0.1846615980889999,0.016667152644,53.7,1.0
0.1846615980889999,0.016667152644,53.8,1.0
0.1846615980889999,0.016667152644,53.900000000000006,1.0
0.1846615980889999,0.016667152644,54.0,1.0
0.1846615980889999,0.016667152644,54.1,1.0
0.1846615980889999,0.016667152644,54.2,1.0
0.1846615980889999,0.016667152644,54.3,1.0
0.1846615980889999,0.016667152644,54.400000000000006,1.0
0.1846615980889999,0.016667152644,54.5,1.0
0.1846615980889999,0.016667152644,54.6,1.0
0.1846615980889999,0.016667152644,54.7,1.0
0.1846615980889999,0.016667152644,54.8,1.0
0.1846615980889999,0.016667152644,54.900000000000006,1.0
0.1846615980889999,0.016667152644,55.0,1.0
0.1846615980889999,0.016667152644,55.1,1.0
0.1846615980889999,0.016667152644,55.2,1.0
0.1846615980889999,0.016667152644,55.3,1.0
0.1846615980889999,0.016667152644,55.400000000000006,1.0
0.1846615980889999,0.016667152644,55.5,1.0
0.1846615980889999,0.016667152644,55.6,1.0
0.1846615980889999,0.016667152644,55.7,1.0
0.1846615980889999,0.016667152644,55.8,1.0
0.1846615980889999,0.016667152644,55.900000000000006,1.0
0.1846615980889999,0.016667152644,56.0,1.0
0.1846615980889999,0.016667152644,56.1,1.0
0.1846615980889999,0.016667152644,56.2,1.0
0.1846615980889999,0.016667152644,56.3,1.0
0.1846615980889999,0.016667152644,56.400000000000006,1.0
0.1846615980889999,0.016667152644,56.5,1.0
0.1846615980889999,0.016667152644,56.6,1.0
0.1846615980889999,0.016667152644,56.7,1.0
0.1846615980889999,0.016667152644,56.8,1.0
0.1846615980889999,0.016667152644,56.900000000000006,1.0
0.1846615980889999,0.016667152644,57.0,1.0
0.1846615980889999,0.016667152644,57.1,1.0
0.1846615980889999,0.016667152644,57.2,1.0
0.1846615980889999,0.016667152644,57.3,1.0
0.1846615980889999,0.016667152644,57.400000000000006,1.0
0.1846615980889999,0.016667152644,57.5,1.0
0.1846615980889999,0.016667152644,57.6,1.0
0.1846615980889999,0.016667152644,57.7,1.0
0.1846615980889999,0.016667152644,57.8,1.0
0.1846615980889999,0.016667152644,57.900000000000006,1.0
0.1846615980889999,0.016667152644,58.0,1.0
0.1846615980889999,0.016667152644,58.1,1.0
0.1846615980889999,0.016667152644,58.2,1.0
0.1846615980889999,0.016667152644,58.3,1.0
0.1846615980889999,0.016667152644,58.400000000000006,1.0
0.1846615980889999,0.016667152644,58.5,1.0
0.1846615980889999,0.016667152644,58.6,1.0
0.1846615980889999,0.016667152644,58.7,1.0
0.1846615980889999,0.016667152644,58.8,1.0
0.1846615980889999,0.016667152644,58.900000000000006,1.0
0.1846615980889999,0.016667152644,59.0,1.0
0.1846615980889999,0.016667152644,59.1,1.0
0.1846615980889999,0.016667152644,59.2,1.0
0.1846615980889999,0.016667152644,59.3,1.0
0.1846615980889999,0.016667152644,59.400000000000006,1.0
0.1846615980889999,0.016667152644,59.5,1.0
0.1846615980889999,0.016667152644,59.6,1.0
0.1846615980889999,0.016667152644,59.7,1.0
0.1846615980889999,0.016667152644,59.8,1.0
0.1846615980889999,0.016667152644,59.900000000000006,1.0
0.1846615980889999,0.016667152644,60.0,1.0
0.008,0.0,0.0,1.2
0.0081404616544,0.0,0.1,1.2
0.0082846361013,0.0,0.2,1.2
0.0084326313921,0.0,0.3,1.2
0.0085845588449,0.0,0.4,1.2
0.0087405331378,0.0,0.5,1.2
0.0089006724041,0.0,0.6000000000000001,1.2
0.0090650983293,0.0,0.7000000000000001,1.2
0.0092339362497,0.0,0.8,1.2
0.0094073152530999,0.0,0.9,1.2
0.0095853682817,0.0,1.0,1.2
0.0097682322357,0.0,1.1,1.2
0.009956048079,0.0,1.2000000000000002,1.2
0.0101489609469,0.0,1.3,1.2
0.010347120255,0.0,1.4,1.2
0.0105506798084,0.0,1.5,1.2
0.010759797914,0.0,1.6,1.2
0.0109746374923,0.0,1.7000000000000002,1.2
0.011195366191,0.0,1.8,1.2
0.011422156499,0.0,1.9,1.2
0.0116551858608,0.0,2.0,1.2
